Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 10, 76.05337078651685%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 11, 76.65745856353591%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 12, 75.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 13, 76.08695652173914%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 14, 76.61290322580645%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 15, 76.72872340425532%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 16, 76.71052631578948%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 17, 75.77720207253887%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 18, 75.82908163265306%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 19, 75.63131313131312%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 20, 74.6268656716418%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 21, 76.98019801980197%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 22, 76.03155339805825%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 23, 75.6610576923077%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 24, 75.71090047393365%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 25, 75.46948356807512%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 26, 74.42396313364056%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 27, 75.9090909090909%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 28, 75.78828828828829%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 29, 74.88938053097345%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 30, 75.764192139738%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 31, 77.20905172413794%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 32, 75.42553191489361%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 33, 76.0460251046025%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 34, 74.63991769547324%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 35, 76.52439024390245%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 36, 76.14541832669323%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 37, 76.5255905511811%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 38, 75.91698841698842%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 39, 76.66984732824427%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 40, 75.93632958801498%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 41, 78.14814814814814%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 42, 77.75270758122743%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 43, 76.32978723404256%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 44, 77.66608391608392%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 45, 76.32705479452055%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 46, 76.22466216216216%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 47, 76.89768976897689%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 48, 76.90746753246754%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 49, 76.95063694267516%
Classifier: J48 options: -C 0.05 -M 100 Window size: 256 Overlap: 50, 76.796875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 0, 45.46875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 1, 47.839506172839506%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 2, 50.762195121951216%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 3, 49.390243902439025%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 4, 51.35542168674698%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 5, 43.452380952380956%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 6, 48.970588235294116%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 7, 50.145348837209305%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 8, 51.01744186046512%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 9, 49.85795454545455%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 10, 50.98314606741573%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 11, 50.55555555555556%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 12, 52.22222222222223%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 13, 51.23626373626373%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 14, 48.38709677419355%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 15, 49.86702127659575%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 16, 50.78947368421053%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 17, 51.171875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 18, 50.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 19, 50.89285714285714%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 20, 52.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 21, 51.60891089108911%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 22, 53.06372549019608%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 23, 50.36057692307693%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 24, 51.19047619047619%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 25, 49.764150943396224%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 26, 51.041666666666664%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 27, 55.96330275229357%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 28, 63.06818181818182%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 29, 65.17857142857143%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 30, 61.73245614035088%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 31, 65.21739130434783%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 32, 69.87179487179486%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 33, 70.55084745762711%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 34, 73.14049586776859%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 35, 73.05327868852459%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 36, 72.2%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 37, 73.5236220472441%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 38, 77.61627906976744%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 39, 74.90384615384616%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 40, 76.8796992481203%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 41, 76.21268656716418%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 42, 77.91970802919708%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 43, 77.78776978417267%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 44, 77.02464788732394%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 45, 76.8103448275862%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 46, 75.17006802721087%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 47, 74.91666666666667%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 48, 76.1437908496732%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 49, 76.93548387096774%
Classifier: J48 options: -C 0.05 -M 100 Window size: 512 Overlap: 50, 75.07861635220125%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 0, 24.6875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 1, 24.375%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 2, 23.47560975609756%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 3, 24.6875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 4, 24.085365853658537%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 5, 26.785714285714285%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 6, 34.226190476190474%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 7, 24.107142857142858%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 8, 34.593023255813954%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 9, 31.1046511627907%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 10, 33.80681818181818%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 11, 34.375%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 12, 33.611111111111114%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 13, 33.96739130434783%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 14, 34.23913043478261%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 15, 34.78260869565217%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 16, 34.308510638297875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 17, 34.840425531914896%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 18, 36.47959183673469%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 19, 34.89583333333333%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 20, 35.714285714285715%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 21, 35.75%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 22, 37.25%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 23, 35.78431372549019%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 24, 35.57692307692308%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 25, 36.29807692307692%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 26, 34.90566037735849%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 27, 35.45454545454545%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 28, 36.11111111111111%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 29, 35.714285714285715%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 30, 33.92857142857143%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 31, 35.30701754385965%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 32, 36.853448275862064%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 33, 36.652542372881356%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 34, 42.291666666666664%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 35, 38.333333333333336%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 36, 39.71774193548387%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 37, 41.733870967741936%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 38, 39.2578125%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 39, 37.890625%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 40, 39.42307692307692%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 41, 37.12686567164179%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 42, 44.48529411764706%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 43, 44.7463768115942%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 44, 43.75%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 45, 43.92361111111111%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 46, 43.15068493150685%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 47, 42.567567567567565%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 48, 44.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 49, 43.993506493506494%
Classifier: J48 options: -C 0.05 -M 100 Window size: 1024 Overlap: 50, 43.5126582278481%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 0, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 1, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 2, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 3, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 4, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 5, 11.904761904761903%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 6, 12.5%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 7, 11.904761904761903%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 8, 11.904761904761903%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 9, 11.363636363636363%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 10, 11.363636363636363%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 11, 11.363636363636363%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 12, 11.363636363636363%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 13, 11.363636363636363%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 14, 10.869565217391305%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 15, 10.869565217391305%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 16, 10.416666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 17, 10.869565217391305%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 18, 10.416666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 19, 10.416666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 20, 10.416666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 21, 10.416666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 22, 10.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 23, 10.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 24, 10.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 25, 9.615384615384617%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 26, 9.25925925925926%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 27, 9.615384615384617%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 28, 9.25925925925926%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 29, 9.25925925925926%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 30, 22.767857142857142%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 31, 21.875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 32, 24.137931034482758%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 33, 22.844827586206897%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 34, 25.0%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 35, 22.844827586206897%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 36, 24.166666666666668%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 37, 23.75%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 38, 24.596774193548388%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 39, 23.4375%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 40, 23.046875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 41, 23.046875%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 42, 22.727272727272727%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 43, 22.058823529411764%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 44, 20.714285714285715%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 45, 21.071428571428573%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 46, 21.428571428571427%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 47, 20.60810810810811%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 48, 19.93243243243243%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 49, 21.62162162162162%
Classifier: J48 options: -C 0.05 -M 100 Window size: 2048 Overlap: 50, 23.717948717948715%
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 0, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 1, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 2, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 3, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 4, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 5, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 6, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 7, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 8, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 9, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 10, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 11, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 12, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 13, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 14, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 15, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 16, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 17, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 18, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 19, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 20, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 21, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 22, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 23, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 24, 
Classifier: J48 options: -U -C 0.25 -M 2 Window size: 128 Overlap: 25, 
